"county","leaid","district_enroll","county_enroll","schnam","gslo","gshi","openenroll","level","multibdy","enrollment","districtname","control","physicalcity","physicalstate","enrollment_1","date","teachingmethod","sportsparticipation","onlineinstructionincrease","networkinvestment","hardwareinvestment","staffmaskpolicy","studentmaskpolicy","studentillnessreturnpolicy","studentisolationarea","schooltemporaryshutdown","parentoptoutclassroomteachin_55","lastverifieddate","opendategrouped"
"HAMILTON",3904375,36035,92949,"Rees E. Price Elementary School","PK","6",0,"1",0,491,"Cincinnati Public Schools","Public","Cincinnati","OH",36035,"2020-10-06","Online Only","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Unknown","Unknown","Yes","2020-12-22","2020-10-20"
"HAMILTON",3904375,36035,92949,"Hughes STEM High School","7","12",1,"3",0,902,"Cincinnati Public Schools","Public","Cincinnati","OH",36035,"2020-10-06","Online Only","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Unknown","Unknown","Yes","2020-12-22","2020-10-20"
"HAMILTON",3904375,36035,92949,"Hyde Park School","KG","6",0,"1",0,529,"Cincinnati Public Schools","Public","Cincinnati","OH",36035,"2020-10-06","Online Only","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Unknown","Unknown","Yes","2020-12-22","2020-10-20"
"HAMILTON",3904385,1344,92949,"Amity Elementary School","3","6",0,"1",0,413,"Deer Park Community City School District","Public","Cincinnati","OH",1344,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"HAMILTON",3904385,1344,92949,"Deer Park  Jr/Sr High School","7","12",0,"3",0,546,"Deer Park Community City School District","Public","Cincinnati","OH",1344,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"HAMILTON",3904385,1344,92949,"Holmes Elementary School","KG","2",0,"1",0,263,"Deer Park Community City School District","Public","Cincinnati","OH",1344,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-15","2020-08-26"
"HAMILTON",3904408,3901,92949,"Winton Woods Intermediate School","5","6",0,"2",0,566,"Winton Woods City School District","Public","Cincinnati","OH",3901,"2020-08-24","Online Only","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-10-09","2020-08-26"
"HAMILTON",3904408,3901,92949,"Winton Woods Primary North","PK","2",0,"1",0,511,"Winton Woods City School District","Public","Cincinnati","OH",3901,"2020-08-24","Online Only","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-10-09","2020-08-26"
"HAMILTON",3904408,3901,92949,"Winton Woods High School","9","12",0,"3",0,1045,"Winton Woods City School District","Public","Cincinnati","OH",3901,"2020-08-24","Online Only","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-10-09","2020-08-26"
"HAMILTON",3904408,3901,92949,"Winton Woods Middle School","7","8",0,"2",0,542,"Winton Woods City School District","Public","Cincinnati","OH",3901,"2020-08-24","Online Only","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-10-09","2020-08-26"
"HAMILTON",3904408,3901,92949,"Winton Woods Primary South","KG","2",0,"1",0,416,"Winton Woods City School District","Public","Cincinnati","OH",3901,"2020-08-24","Online Only","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-10-09","2020-08-26"
"HAMILTON",3904408,3901,92949,"Winton Woods Elementary School","3","4",0,"1",0,557,"Winton Woods City School District","Public","Cincinnati","OH",3901,"2020-08-24","Online Only","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-10-09","2020-08-26"
"HAMILTON",3904423,600,92949,"Lockland Elementary School","PK","6",0,"1",0,253,"Lockland School District","Public","Cincinnati","OH",600,"2020-09-02","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","No","Pending","Yes","2020-10-13","2020-09-02"
"HAMILTON",3904423,600,92949,"Lockland High School","9","12",0,"3",0,168,"Lockland School District","Public","Cincinnati","OH",600,"2020-09-02","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","No","Pending","Yes","2020-10-13","2020-09-02"
"HAMILTON",3904423,600,92949,"Lockland Middle School","7","8",0,"2",0,67,"Lockland School District","Public","Cincinnati","OH",600,"2020-09-02","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","No","Pending","Yes","2020-10-13","2020-09-02"
"HAMILTON",3904427,4801,92949,"Loveland Elementary School","3","4",0,"1",0,694,"Loveland City School District","Public","Loveland","OH",4801,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904427,4801,92949,"Loveland High School","9","12",0,"3",0,1443,"Loveland City School District","Public","Loveland","OH",4801,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904427,4801,92949,"Loveland Primary School","1","2",0,"1",0,522,"Loveland City School District","Public","Loveland","OH",4801,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904427,4801,92949,"Loveland Middle School","7","8",0,"2",0,739,"Loveland City School District","Public","Loveland","OH",4801,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904427,4801,92949,"Loveland Intermediate School","5","6",0,"2",0,741,"Loveland City School District","Public","Loveland","OH",4801,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904428,1517,92949,"Madeira Elementary School","PK","4",0,"1",0,602,"Madeira City School District","Public","Cincinnati","OH",1517,"2020-08-26","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904428,1517,92949,"Madeira High School","9","12",0,"3",0,429,"Madeira City School District","Public","Cincinnati","OH",1517,"2020-08-26","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904428,1517,92949,"Madeira Middle School","5","8",0,"2",0,463,"Madeira City School District","Public","Cincinnati","OH",1517,"2020-08-26","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904431,1715,92949,"Mariemont Junior High School","7","8",0,"2",0,279,"Mariemont City School District","Public","Cincinnati","OH",1715,"2020-08-26","On Premises","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Unknown","Unknown","Yes","2020-10-29","2020-08-26"
"HAMILTON",3904431,1715,92949,"Mariemont High School","9","12",0,"3",0,509,"Mariemont City School District","Public","Cincinnati","OH",1715,"2020-08-26","On Premises","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Unknown","Unknown","Yes","2020-10-29","2020-08-26"
"HAMILTON",3904431,1715,92949,"Mariemont Elementary School","KG","6",0,"1",0,555,"Mariemont City School District","Public","Cincinnati","OH",1715,"2020-08-26","On Premises","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Unknown","Unknown","Yes","2020-10-29","2020-08-26"
"HAMILTON",3904431,1715,92949,"Terrace Park Elementary School","KG","6",0,"1",0,303,"Mariemont City School District","Public","Cincinnati","OH",1715,"2020-08-26","On Premises","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Unknown","Unknown","Yes","2020-10-29","2020-08-26"
"HAMILTON",3904441,3370,92949,"South Elementary School","PK","6",0,"1",0,895,"Mount Healthy City School District","Public","Mount Healthy","OH",3370,"2020-10-01","Online Only","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-29","2020-10-20"
"HAMILTON",3904441,3370,92949,"Mt Healthy High School","9","12",0,"3",0,811,"Mount Healthy City School District","Public","Mount Healthy","OH",3370,"2020-10-01","Online Only","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-29","2020-10-20"
"HAMILTON",3904441,3370,92949,"North Elementary School","PK","6",0,"1",0,908,"Mount Healthy City School District","Public","Mount Healthy","OH",3370,"2020-10-01","Online Only","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-29","2020-10-20"
"HAMILTON",3904441,3370,92949,"Mt Healthy Junior High School","7","8",0,"2",0,486,"Mount Healthy City School District","Public","Mount Healthy","OH",3370,"2020-10-01","Online Only","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-29","2020-10-20"
"HAMILTON",3904451,1740,92949,"North College Hill Elementary School","PK","4",0,"1",0,674,"North College Hill City Schools","Public","Cincinnati","OH",1740,"2020-08-18","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-21","2020-08-18"
"HAMILTON",3904451,1740,92949,"North College Hill High School","9","12",0,"3",0,420,"North College Hill City Schools","Public","Cincinnati","OH",1740,"2020-08-18","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-21","2020-08-18"
"HAMILTON",3904451,1740,92949,"North College Hill Middle School","5","8",0,"2",0,555,"North College Hill City Schools","Public","Cincinnati","OH",1740,"2020-08-18","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-21","2020-08-18"
"HAMILTON",3904457,2073,92949,"Sharpsburg Primary","PK","2",0,"1",0,200,"Norwood City School District","Public","Norwood","OH",2073,"2020-08-24","Hybrid","Yes","Yes","No","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904457,2073,92949,"Norwood High School","9","12",0,"3",0,561,"Norwood City School District","Public","Norwood","OH",2073,"2020-08-24","Hybrid","Yes","Yes","No","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904457,2073,92949,"Norwood Middle School","7","8",0,"2",0,275,"Norwood City School District","Public","Norwood","OH",2073,"2020-08-24","Hybrid","Yes","Yes","No","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904457,2073,92949,"Norwood View Elementary School","KG","6",0,"1",0,386,"Norwood City School District","Public","Norwood","OH",2073,"2020-08-24","Hybrid","Yes","Yes","No","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904457,2073,92949,"Sharpsburg Elementary School","3","6",0,"1",0,235,"Norwood City School District","Public","Norwood","OH",2073,"2020-08-24","Hybrid","Yes","Yes","No","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904457,2073,92949,"Williams Avenue Elementary School","PK","6",0,"1",0,322,"Norwood City School District","Public","Norwood","OH",2073,"2020-08-24","Hybrid","Yes","Yes","No","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"HAMILTON",3904471,1070,92949,"Elmwood Place Elementary School","PK","6",0,"1",0,276,"St Bernard-Elmwood Place City Schools","Public","Saint Bernard","OH",1070,"2020-08-24","Hybrid","Yes","No","Unknown","Yes","Pending","Pending","Pending","Pending","Pending","Pending","2020-08-12","2020-08-26"
"HAMILTON",3904471,1070,92949,"St Bernard Elementary School","KG","6",0,"1",0,282,"St Bernard-Elmwood Place City Schools","Public","Saint Bernard","OH",1070,"2020-08-24","Hybrid","Yes","No","Unknown","Yes","Pending","Pending","Pending","Pending","Pending","Pending","2020-08-12","2020-08-26"
"HAMILTON",3904471,1070,92949,"St Bernard-Elmwood Place High School","7","12",0,"3",0,385,"St Bernard-Elmwood Place City Schools","Public","Saint Bernard","OH",1070,"2020-08-24","Hybrid","Yes","No","Unknown","Yes","Pending","Pending","Pending","Pending","Pending","Pending","2020-08-12","2020-08-26"
"HAMILTON",3904486,5538,92949,"Blue Ash Elementary","KG","4",0,"1",0,500,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904486,5538,92949,"Edwin H Greene Intermediate Middle School","5","8",0,"2",0,823,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904486,5538,92949,"Maple Dale Elementary School","PK","4",0,"1",0,616,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904486,5538,92949,"Montgomery Elementary School","KG","4",0,"1",0,480,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904486,5538,92949,"Sycamore High School","9","12",0,"3",0,1667,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904486,5538,92949,"Sycamore Junior High School","7","8",0,"2",0,844,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904486,5538,92949,"Symmes Elementary School","KG","4",0,"1",0,501,"Sycamore Community School District","Public","Blue Ash","OH",5538,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"HAMILTON",3904514,2000,92949,"Elm Avenue Elementary School","KG","4",NA,"1",0,222,"Wyoming City School District","Public","Wyoming","OH",2000,"2020-08-20","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"HAMILTON",3904514,2000,92949,"Hilltop Elementary School","KG","4",NA,"1",0,271,"Wyoming City School District","Public","Wyoming","OH",2000,"2020-08-20","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"HAMILTON",3904514,2000,92949,"Vermont Avenue Elementary School","KG","4",NA,"1",0,206,"Wyoming City School District","Public","Wyoming","OH",2000,"2020-08-20","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"HAMILTON",3904514,2000,92949,"Wyoming High School","8","12",NA,"3",0,647,"Wyoming City School District","Public","Wyoming","OH",2000,"2020-08-20","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"HAMILTON",3904514,2000,92949,"Wyoming Middle School","5","8",NA,"2",0,609,"Wyoming City School District","Public","Wyoming","OH",2000,"2020-08-20","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"HAMILTON",3904543,2047,92949,"Indian Hill Elementary School","3","5",0,"1",0,456,"Indian Hill Exempted Village School Dist","Public","Cincinnati","OH",2047,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904543,2047,92949,"Indian Hill High School","9","12",0,"3",0,637,"Indian Hill Exempted Village School Dist","Public","Cincinnati","OH",2047,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904543,2047,92949,"Indian Hill Middle School","6","8",0,"2",0,490,"Indian Hill Exempted Village School Dist","Public","Cincinnati","OH",2047,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904543,2047,92949,"Indian Hill Primary Elementary School","PK","2",0,"1",0,443,"Indian Hill Exempted Village School Dist","Public","Cincinnati","OH",2047,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904733,1425,92949,"Finneytown Secondary Campus","7","12",0,"3",0,777,"Finneytown Local School District","Public","Cincinnati","OH",1425,"2020-09-08","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-16","2020-09-09"
"HAMILTON",3904733,1425,92949,"Brent Elementary School","KG","2",0,"1",0,192,"Finneytown Local School District","Public","Cincinnati","OH",1425,"2020-09-08","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-16","2020-09-09"
"HAMILTON",3904733,1425,92949,"Whitaker","3","6",0,"1",0,440,"Finneytown Local School District","Public","Cincinnati","OH",1425,"2020-09-08","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-16","2020-09-09"
"HAMILTON",3904736,9361,92949,"Colerain Elementary School","KG","5",0,"1",0,949,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Colerain High School","9","12",0,"3",0,1839,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Colerain Middle School","6","8",0,"2",0,577,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Monfort Heights Elementary School","KG","5",0,"1",0,688,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Northwest High School","9","12",0,"3",0,885,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Pleasant Run Elementary School","4","5",0,"2",0,503,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Pleasant Run Middle School","6","8",0,"2",0,729,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Struble Elementary School","KG","3",0,"1",0,413,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Taylor Elementary School","KG","3",0,"1",0,568,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Weigel Elementary School","3","5",0,"1",0,468,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"White Oak Middle School","6","8",0,"2",0,744,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904736,9361,92949,"Welch Elementary School","KG","3",0,"1",0,370,"Northwest Local School District","Public","Cincinnati","OH",9361,"2020-08-27","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-29","2020-09-02"
"HAMILTON",3904737,8147,92949,"Rapid Run Middle School","6","8",0,"2",0,666,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"Bridgetown Middle School","6","8",0,"2",0,646,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"C O Harrison Elementary School","KG","5",0,"1",0,914,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"Charles W Springmyer Elementary School","KG","5",0,"1",0,494,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"Delhi Middle School","6","8",0,"2",0,544,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"Delshire Elementary School","PK","5",0,"1",0,535,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"John Foster Dulles Elementary School","PK","5",0,"1",0,819,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"Oak Hills High School","9","12",0,"3",0,2291,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904737,8147,92949,"Oakdale Elementary School","KG","5",0,"1",0,775,"Oak Hills Local School District","Public","Cincinnati","OH",8147,"2020-09-03","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HAMILTON",3904738,4131,92949,"Crosby Elementary School","PK","5",0,"1",0,436,"Southwest Local School District","Public","Harrison","OH",4131,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-09-10","2020-09-09"
"HAMILTON",3904738,4131,92949,"Harrison Elementary School","PK","5",0,"1",0,587,"Southwest Local School District","Public","Harrison","OH",4131,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-09-10","2020-09-09"
"HAMILTON",3904738,4131,92949,"Harrison Middle School","6","8",0,"2",0,964,"Southwest Local School District","Public","Harrison","OH",4131,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-09-10","2020-09-09"
"HAMILTON",3904738,4131,92949,"Miamitown Elementary School","KG","5",0,"1",0,372,"Southwest Local School District","Public","Harrison","OH",4131,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-09-10","2020-09-09"
"HAMILTON",3904738,4131,92949,"William Henry Harrison High School","8","12",0,"3",0,974,"Southwest Local School District","Public","Harrison","OH",4131,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-09-10","2020-09-09"
"HAMILTON",3904738,4131,92949,"Whitewater Valley Elementary School","KG","5",0,"1",0,527,"Southwest Local School District","Public","Harrison","OH",4131,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-09-10","2020-09-09"
"HAMILTON",3904739,2134,92949,"Taylor High School","7","12",0,"3",0,965,"Three Rivers Local Schools","Public","Cleves","OH",2130,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HAMILTON",3904739,2134,92949,"Three Rivers Elementary","PK","6",0,"1",0,1169,"Three Rivers Local Schools","Public","Cleves","OH",2130,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"HANCOCK",3904742,599,13232,"Arlington Local Elementary School","KG","6",0,"1",0,294,"Arlington Local School District","Public","Arlington","OH",599,"2020-09-08","On Premises","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Unknown","2020-10-13","2020-09-09"
"HANCOCK",3904742,599,13232,"Arlington Local High School","7","12",0,"3",0,277,"Arlington Local School District","Public","Arlington","OH",599,"2020-09-08","On Premises","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Unknown","2020-10-13","2020-09-09"
"HANCOCK",3904743,572,13232,"Cory-Rawson High School","7","12",0,"3",0,257,"Cory-Rawson Local School District","Public","Rawson","OH",572,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 1-5 days","Yes","2020-12-14","2020-09-09"
"HANCOCK",3904743,572,13232,"Cory-Rawson Elementary School","KG","6",0,"1",0,297,"Cory-Rawson Local School District","Public","Rawson","OH",572,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 1-5 days","Yes","2020-12-14","2020-09-09"
"HANCOCK",3904744,1486,13232,"Liberty-Benton Middle School","6","8",0,"2",0,345,"Liberty-Benton Local Schools","Public","Findlay","OH",1457,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-09","2020-09-09"
