"","nchs_urban_rural_status","date","R.deaths","R.deaths.q2.5","R.deaths.q97.5","R.cases","R.cases.q2.5","R.cases.q97.5"
"453","Small metro","2020-04-20",16.841435970398,10.5544382590191,24.5737455125243,2.47954391389116,2.16129734851619,2.81932930006428
"454","Small metro","2020-04-21",13.8761314799031,8.6960977220761,20.2469981945019,2.36037569878004,2.06391484087793,2.67644121170521
"455","Small metro","2020-04-22",10.9937581367429,6.80530956087628,16.1704455189676,2.20312970219161,1.92873423789872,2.49550838274184
"456","Small metro","2020-04-23",10.0711984476099,6.38427589833018,14.5849626342693,2.0701357241704,1.81442580648546,2.342456971327
"457","Small metro","2020-04-24",8.49019694099754,5.38205656302514,12.2953793221525,1.92444249568393,1.68672908085073,2.17759815808178
"458","Small metro","2020-04-25",7.2146425436687,4.57346449344793,10.4481400566573,1.75400874654604,1.53463456597828,1.98782461751847
"459","Small metro","2020-04-26",6.18050305047156,3.9179087642788,8.95051433263221,1.6285916540988,1.42360735802993,1.84716217067822
"460","Small metro","2020-04-27",5.57022632072089,3.56894910798146,8.00982133520445,1.54793277835667,1.35351394931874,1.75520832682883
"461","Small metro","2020-04-28",5.25515106407596,3.43283914922209,7.45926888768951,1.46656579438497,1.28197504307903,1.66339109584694
"462","Small metro","2020-04-29",4.61448413014454,3.01433423745158,6.54989314008931,1.41525119025724,1.23787245385461,1.60433331358422
"463","Small metro","2020-04-30",3.77098040829947,2.41613830202041,5.42255872381251,1.36024734349472,1.18976244537549,1.54198077550202
"464","Small metro","2020-05-01",2.9446518368512,1.82278589809984,4.33121517754594,1.31298748311724,1.1484258404413,1.48840684536092
"465","Small metro","2020-05-02",2.52218926172975,1.54061872570085,3.74177541323045,1.261156407597,1.10241971151153,1.43041406454383
"466","Small metro","2020-05-03",2.28526103875479,1.39589681188542,3.39028228268714,1.19934282826842,1.04675384876802,1.36216237162547
"467","Small metro","2020-05-04",1.98113221197893,1.19277100796433,2.96625127498179,1.17540293225052,1.0261839397058,1.33460333127767
"468","Small metro","2020-05-05",1.91616736716526,1.17044480849432,2.84271606849056,1.12967553609787,0.985002956024161,1.28411636868549
"469","Small metro","2020-05-06",1.7724918537566,1.08268407231932,2.62956731248202,1.13403423998979,0.990377784354678,1.2872778255241
"470","Small metro","2020-05-07",1.48531402859074,0.880291227627923,2.24601321971792,1.13074146727914,0.988419576384794,1.28249635684828
"471","Small metro","2020-05-08",1.15985973369301,0.649164688281336,1.81631104659479,1.14433843976739,1.00210927477763,1.29586827895839
"472","Small metro","2020-05-09",1.0207416979831,0.558048984748235,1.62082086259557,1.23678338301947,1.08962813520463,1.39312366818121
"473","Small metro","2020-05-10",0.899143246570218,0.478755910412767,1.44980520257504,1.25106284186669,1.10387525267694,1.40732798643037
"474","Small metro","2020-05-11",0.791962858475832,0.409218765608145,1.29895362346884,1.30751205315895,1.1577918895176,1.46620388965827
"475","Small metro","2020-05-12",0.633319300671341,0.303701221548185,1.08201357739601,1.35231482945014,1.20088194877434,1.51260950883983
"476","Small metro","2020-05-13",0.611100154943102,0.293046277521893,1.04405260363347,1.3665417115218,1.21528223566739,1.52654449294749
"477","Small metro","2020-05-14",0.59283225807726,0.284286110908636,1.0128422608911,1.41003040161695,1.25741947510603,1.57125554963023
"478","Small metro","2020-05-15",0.520322342037292,0.237924507598351,0.911326614780886,1.40932968655302,1.25797532607107,1.56915735324534
"479","Small metro","2020-05-16",0.510040999082168,0.233223222909191,0.893319197620962,1.41919048669258,1.26862289093655,1.57807938830578
"480","Small metro","2020-05-17",0.502492817249941,0.229771713526251,0.880098817788761,1.45200891999174,1.30110407368697,1.61107388967897
"481","Small metro","2020-05-18",0.497509930871909,0.227493220576534,0.871371464362133,1.45564368600739,1.3060773217873,1.61320094628083
"482","Small metro","2020-05-19",0.494958774578504,0.226326669467969,0.866903202208441,1.46076479899379,1.31254088159957,1.61680389367751
"483","Small metro","2020-05-20",0.604672079471199,0.301850123451539,1.01092134819478,1.43915801169612,1.29372496327713,1.59222595053558
"484","Small metro","2020-05-21",0.607126520754652,0.30307537169694,1.01502480720269,1.44811458590406,1.30392211251114,1.59975987314906
"485","Small metro","2020-05-22",0.667874712125904,0.345100609646075,1.09542798384354,1.45116303305585,1.30854118532209,1.60105584188874
"486","Small metro","2020-05-23",0.732557133794039,0.390055821312943,1.18119682020558,1.38519504096775,1.24763111084677,1.52984943789888
"487","Small metro","2020-05-24",0.859005077044925,0.480778620787562,1.34518025343457,1.37633865750865,1.24089600700808,1.51869565471706
"488","Small metro","2020-05-25",0.875912486953686,0.490241569766848,1.37165683029512,1.29986231645324,1.16991491253366,1.43655451848895
"489","Small metro","2020-05-26",0.89575573971316,0.501347687703262,1.40273086290478,1.28639729318748,1.15864498241958,1.42073434981589
"490","Small metro","2020-05-27",0.857017180368153,0.468539267437827,1.36084508773202,1.2572939705807,1.1324319152057,1.38859179919005
"491","Small metro","2020-05-28",0.942943391445072,0.527758258169175,1.47662553362556,1.22379616015606,1.10193964619,1.3519510189239
"492","Small metro","2020-05-29",0.904755827577959,0.494638430097025,1.43664858973711,1.22219901001781,1.10161296790823,1.34895778398843
"493","Small metro","2020-05-30",0.996939946543434,0.557979720161899,1.56118277503522,1.19311064497187,1.07508761958422,1.31719179484716
"494","Small metro","2020-05-31",1.16159178612636,0.676670021415666,1.77539038754516,1.12226519721113,1.00885551777461,1.24162861607985
"495","Small metro","2020-06-01",1.19298256466086,0.69495630669841,1.82336841832443,1.07682558693388,0.966647502992656,1.19286405927497
"496","Small metro","2020-06-02",1.2951507394929,0.76758841058894,1.95845836397875,1.01918004698237,0.912796885215104,1.13134231865194
"497","Small metro","2020-06-03",1.32503448138362,0.78529940996599,2.00364697598215,0.983049141568725,0.879221032007691,1.0925882468704
"498","Small metro","2020-06-04",1.27688903656685,0.743834918633915,1.95161204526285,0.961742776918014,0.859553789853265,1.06958837189745
"499","Small metro","2020-06-05",1.29891594953574,0.756666407155438,1.9852782350718,0.925125855373702,0.825309511364865,1.03055779884993
"500","Small metro","2020-06-06",1.2394623565558,0.708459830474662,1.91653562400988,0.90576802705737,0.807270609129135,1.00985306515252
"501","Small metro","2020-06-07",1.09571070865675,0.599035240503905,1.73986306180042,0.870885537671674,0.774489146074739,0.972853964362215
"502","Small metro","2020-06-08",1.10305064811327,0.603048053706223,1.75151804466712,0.885036303848041,0.787866748757582,0.9877743922578
"503","Small metro","2020-06-09",1.10654925694003,0.604960775707942,1.75707343462295,0.824356618203074,0.730617579678023,0.923671307043457
"504","Small metro","2020-06-10",1.10641259235476,0.604886059907453,1.75685642692021,0.80630046449218,0.713482531960845,0.904711719081149
"505","Small metro","2020-06-11",1.10304416722259,0.603044510542984,1.75150775375529,0.783676352852924,0.691985699348435,0.880988664962255
"506","Small metro","2020-06-12",1.25371926970131,0.716608888182412,1.93858057098811,0.74428065557566,0.654698132885528,0.839523770742741
"507","Small metro","2020-06-13",1.16672976590317,0.653009793157935,1.8270693435089,0.738808258549058,0.649184975374343,0.834142225452515
"508","Small metro","2020-06-14",0.848218708477877,0.423427723158412,1.41809491367351,0.749782641777287,0.659007117933169,0.846330124734411
"509","Small metro","2020-06-15",0.916665923406984,0.473654658974267,1.50348783402731,0.780663230455017,0.687423499738837,0.879746416085823
"510","Small metro","2020-06-16",0.756548313101801,0.362794322872644,1.2925479230847,0.881986457751099,0.782039726778013,0.987856329200101
"511","Small metro","2020-06-17",0.599531141376171,0.258834993380972,1.08085537766243,1.01165762841427,0.903675021811776,1.12564636848261
"512","Small metro","2020-06-18",0.668485673138896,0.305674217246518,1.17082957296408,1.08270989200508,0.970185672906888,1.20131881635854
"513","Small metro","2020-06-19",0.589469395666506,0.254491045745184,1.06271571616961,1.18880386415967,1.07011716668313,1.3136422428643
"514","Small metro","2020-06-20",0.585493731361245,0.252774636082501,1.05554825171688,1.27020798434678,1.14694834257211,1.39966792551082
"515","Small metro","2020-06-21",0.655264800221091,0.299628792276541,1.14767367057969,1.3245772151045,1.19839576502232,1.45698374298217
"516","Small metro","2020-06-22",0.725659400503363,0.347981888641607,1.23977482302746,1.37343555711182,1.24491037258076,1.50818384966941
"517","Small metro","2020-06-23",0.652338488340028,0.298290696144333,1.14254833636875,1.43564856677386,1.30447605596824,1.57301495400538
"518","Small metro","2020-06-24",0.653146198778692,0.298660032789861,1.14396301331095,1.44863003483461,1.31743288775833,1.58596522810347
"519","Small metro","2020-06-25",0.582778528735221,0.251602404307982,1.05065319096483,1.4745986221893,1.34304523062396,1.61221037567072
"520","Small metro","2020-06-26",0.439896160271035,0.16143413790558,0.85547574641023,1.47548450199388,1.3449534070076,1.61197421138511
"521","Small metro","2020-06-27",0.517865834637245,0.208208924378223,0.96615077351358,1.45617030719875,1.32774843673242,1.59043542230111
"522","Small metro","2020-06-28",0.523888384789998,0.210630301896199,0.97738667883775,1.43685669396043,1.31065938948449,1.56877129810827
"523","Small metro","2020-06-29",0.379474405334702,0.123214306491834,0.777284154456287,1.35951917891982,1.23823237165325,1.48639154627971
"524","Small metro","2020-06-30",0.385696588279876,0.125234632357497,0.790029162133804,1.2611464678475,1.14578958150124,1.38195678955278
"525","Small metro","2020-07-01",0.392862641459354,0.127561430319047,0.804707515951861,1.15031422503571,1.04151999909157,1.26443525685945
"526","Small metro","2020-07-02",0.320776726610348,0.0874008617494541,0.70308428915275,1.02356889072111,0.922184569182769,1.13016444196907
"527","Small metro","2020-07-03",0.410032716343307,0.133136506897329,0.839877284849325,0.947374137990103,0.850845130778479,1.04901496404559
"528","Small metro","2020-07-04",0.420075311699304,0.136397310273715,0.860447711023254,0.887375868515111,0.794750575419822,0.985032895388928
"529","Small metro","2020-07-05",0.517371807661364,0.189866335034622,1.00614434337871,0.845376261729987,0.75555167874574,0.940173028719931
"530","Small metro","2020-07-06",0.443295600815654,0.143936874944716,0.908010241033975,0.804857173745053,0.717608795773999,0.897038530699307
"531","Small metro","2020-07-07",0.456600188970216,0.148256838503729,0.93526226490891,0.773115953794717,0.687820651215544,0.863324559476824
"532","Small metro","2020-07-08",0.471123440699899,0.15297249880841,0.965010498997861,0.772924643104959,0.687650447195607,0.863110926300393
"533","Small metro","2020-07-09",0.486922927132283,0.158102549047177,0.997372867262481,0.770142487417092,0.684897120958287,0.86031532227598
"534","Small metro","2020-07-10",0.604850613659834,0.221969515073,1.17626630309417,0.827153024336494,0.738457936303476,0.920805466555281
"535","Small metro","2020-07-11",0.522507223310687,0.169656673156693,1.07026081221507,0.870905412890892,0.779465340048015,0.967343671826581
"536","Small metro","2020-07-12",0.542322681206651,0.176090698398306,1.11084916605212,0.95645655211547,0.860064960313423,1.05789398805108
"537","Small metro","2020-07-13",0.56346588386263,0.182955838749405,1.15415716302877,1.04650617338129,0.945081592484749,1.15302596263628
"538","Small metro","2020-07-14",0.703059926863579,0.258010602136769,1.36725611638476,1.08836260799971,0.984431626872493,1.19743404223727
"539","Small metro","2020-07-15",1.09708236139169,0.501655915075517,1.92150187252819,1.12343617381956,1.017436419823,1.23461295734489
"540","Small metro","2020-07-16",1.14150732587976,0.521969837709539,1.99931066378662,1.21951111636398,1.10870082349398,1.33552355492395
"541","Small metro","2020-07-17",1.18758071685305,0.543037525900257,2.08000661711194,1.2825248102608,1.16870805900728,1.40155426356298
"542","Small metro","2020-07-18",1.23488844399609,0.564669631187212,2.16286446761561,1.3166313076854,1.20134761528487,1.43712111235512
"543","Small metro","2020-07-19",0.997747573877978,0.401146272380824,1.86143693172721,1.38428600138,1.26628344467345,1.50747015540494
"544","Small metro","2020-07-20",1.03484240117408,0.416060316858633,1.93064249364768,1.44885707038793,1.32856056753714,1.57429254080981
"545","Small metro","2020-07-21",1.07089597539919,0.43055572359783,1.99790545307794,1.4853596964326,1.36423118698035,1.61156647339489
"546","Small metro","2020-07-22",1.42061810751638,0.649597060146823,2.48816355982373,1.53127652752509,1.40917567880031,1.65837797336197
"547","Small metro","2020-07-23",1.46048463789032,0.667826576434242,2.55798841113897,1.51316988239049,1.39291816764184,1.63832922298157
"548","Small metro","2020-07-24",1.3291705617476,0.573841506818842,2.39627443905215,1.46555848266548,1.348500054755,1.58741945468619
"549","Small metro","2020-07-25",1.69355964731035,0.812127678893806,2.8934133707552,1.43370988850487,1.31929217556406,1.55281766640272
"550","Small metro","2020-07-26",1.71836427821266,0.824022463557876,2.93579159512031,1.3284090313697,1.21969476319901,1.44169799747732
"551","Small metro","2020-07-27",1.90909717348269,0.953014430566547,3.19172515810513,1.29084342829523,1.18501497531793,1.40113343467208
"552","Small metro","2020-07-28",1.91958804170355,0.958251434184028,3.20926432190254,1.29432106815316,1.18960059433245,1.40339594107422
"553","Small metro","2020-07-29",1.39776437301001,0.603455445876835,2.51993772300961,1.26236010626085,1.16013661047456,1.36883803273782
"554","Small metro","2020-07-30",1.39384715496866,0.601764269162514,2.51287562749318,1.25910747123091,1.15811021417731,1.3642667443692
"555","Small metro","2020-07-31",1.38471757069318,0.59782276267114,2.49641649871911,1.20320370223656,1.10551500975442,1.30496921493834
"556","Small metro","2020-08-01",1.54226456788566,0.705221567968498,2.70122313457571,1.16756531806542,1.07226817353749,1.26686144649995
"557","Small metro","2020-08-02",1.52221948338207,0.696055678912858,2.66611486124628,1.1138929419497,1.02166112963198,1.21005356478034
"558","Small metro","2020-08-03",1.6651206871647,0.798490092092588,2.8448259663101,1.04118369737106,0.952769669336175,1.13346447471928
"559","Small metro","2020-08-04",1.63606785117355,0.784558127962333,2.79518976704858,1.00879257756116,0.922380261665851,1.09901864050425
"560","Small metro","2020-08-05",1.44479316024892,0.660651433662738,2.53050532989387,0.983356564707175,0.89854180650252,1.07194157960924
"561","Small metro","2020-08-06",1.41650738090875,0.64771737418108,2.48096376411834,0.990223577247894,0.905484499002767,1.07869874611682
"562","Small metro","2020-08-07",1.69685049362146,0.847061652700041,2.83688042979749,1.01470637142228,0.929193953908592,1.10392901531125
"563","Small metro","2020-08-08",1.36081679054203,0.6222520900286,2.3834236181478,1.02109774743584,0.935529962601375,1.11035638318697
"564","Small metro","2020-08-09",1.48260871983387,0.710968509587873,2.53300785737219,1.03062621956689,0.944818681866393,1.12010994705828
"565","Small metro","2020-08-10",1.74555323772993,0.901952829734805,2.86300383766828,1.03708628638861,0.951135832906697,1.12670146925149
"566","Small metro","2020-08-11",1.57103262918818,0.784253828094,2.62653176403617,1.03054120848031,0.94497686541463,1.11976078984332
"567","Small metro","2020-08-12",1.68406917010702,0.870183114794341,2.76215952209258,1.06479982064735,0.977890436794052,1.15535621018044
"568","Small metro","2020-08-13",1.93213576793296,1.05631660372181,3.06801022062754,1.03364237551098,0.948133275875268,1.12279045838267
"569","Small metro","2020-08-14",2.0372563567028,1.14023691773249,3.19029199646666,1.0620294609158,0.975422798634557,1.15226707516042
"570","Small metro","2020-08-15",1.87232431616549,1.02361712646806,2.97303648825392,1.11503093041157,1.02634495627975,1.20733945856978
"571","Small metro","2020-08-16",2.10781920911515,1.20480080065564,3.25924428593943,1.12338704394623,1.03448330516588,1.21590331032551
"572","Small metro","2020-08-17",2.07649596089853,1.18689685786618,3.21081028489913,1.14608223108223,1.0564199237352,1.23934449081968
"573","Small metro","2020-08-18",2.6842136749197,1.66157057106022,3.94814316011651,1.14486504148482,1.05544311406753,1.2378712113698
"574","Small metro","2020-08-19",2.64198769431553,1.63543202353638,3.88603401505876,1.12941138453829,1.04083718485279,1.22155090772284
"575","Small metro","2020-08-20",2.59778471583694,1.60806968316851,3.82101695297921,1.11323625133356,1.02557203138951,1.20444426118906
"576","Small metro","2020-08-21",2.79360617052903,1.77090667378992,4.04565969223849,1.06877356100623,0.983189739167257,1.15787795802002
"577","Small metro","2020-08-22",2.85691352593203,1.83047840300961,4.10815747786044,1.07458729923482,0.989046208276551,1.16362554725718
"578","Small metro","2020-08-23",3.02635026290396,1.97691246837298,4.2956634517413,1.07127876666748,0.986144169313431,1.15988781551632
"579","Small metro","2020-08-24",2.83786192598493,1.83651460914313,4.05361305338073,1.03179639276328,0.948533041795364,1.11851255209046
"580","Small metro","2020-08-25",2.86972779990209,1.87460147558044,4.07335032484195,1.01499231227405,0.932656647298656,1.10076093955095
"581","Small metro","2020-08-26",3.10242029493317,2.07773956213625,4.32924522157274,0.995434806092982,0.914115029814132,1.0801701842492
"582","Small metro","2020-08-27",3.10057868522799,2.09194741870676,4.30451658755357,0.982261420612049,0.901659741211678,1.06626430448947
"583","Small metro","2020-08-28",2.78681913170908,1.85182107432973,3.90986568286602,0.945027796188782,0.86612864460294,1.02731696249719
"584","Small metro","2020-08-29",2.67566170219385,1.77795776967444,3.75391346691053,0.876860187655416,0.801005300041061,0.956097555919479
"585","Small metro","2020-08-30",2.47047578339059,1.62805910815828,3.48575203484537,0.856539392244681,0.781617529685277,0.934841055605605
"586","Small metro","2020-08-31",2.53482497550839,1.69761206865051,3.53719930554391,0.846593739119084,0.772085395517333,0.924484918278588
"587","Small metro","2020-09-01",2.16696485325551,1.4155333866795,3.07583422693629,0.855989853120143,0.780963177100947,0.934408291749806
"588","Small metro","2020-09-02",2.14290982705165,1.41219107888002,3.02356831034536,0.843415148753201,0.76880107944512,0.921435275968313
"589","Small metro","2020-09-03",2.1902332500543,1.46683358195415,3.05634180108133,0.848149982783669,0.773117038814593,0.926608105870618
"590","Small metro","2020-09-04",1.79655621546584,1.16263645727049,2.56620791147797,0.870305482044437,0.794024055108044,0.950035395645623
"591","Small metro","2020-09-05",1.7102707892208,1.10679707889757,2.4429574717928,0.856794824306363,0.780838735872888,0.936225819379631
"592","Small metro","2020-09-06",1.43425412003878,0.898839421074337,2.09275478694764,0.852808063317341,0.776726483289073,0.932393389934533
"593","Small metro","2020-09-07",1.30667608092474,0.808853088805532,1.92195736114234,0.864060222754755,0.787137582035937,0.944517507073498
"594","Small metro","2020-09-08",1.24958522021746,0.77351294621031,1.83798383350828,0.830557011904418,0.754838725678251,0.90984235552933
"595","Small metro","2020-09-09",0.969640254006828,0.564851180320691,1.48200943472693,0.819478651043982,0.743929496486293,0.898628928690234
"596","Small metro","2020-09-10",0.877123354719443,0.501351783620649,1.35626398581568,0.839218696874232,0.762369816174161,0.919704820457775
"597","Small metro","2020-09-11",0.898385763412701,0.523342813739451,1.37310324308442,0.851855792824558,0.774023330357641,0.933363451043106
"598","Small metro","2020-09-12",0.868855012876146,0.506140063309691,1.32796810071704,0.900163819609334,0.819686820554159,0.984355237624661
"599","Small metro","2020-09-13",0.892834744319579,0.529150454393579,1.35009742058916,0.917580836336539,0.835893542852574,1.00302171220418
"600","Small metro","2020-09-14",0.724759956405044,0.40564264583997,1.13495578534884,0.938829647081772,0.855774581661861,1.02567609346932
"601","Small metro","2020-09-15",0.708709652150864,0.396659412389137,1.10982141429411,0.913243430459492,0.83098218207275,0.999331419994491
"602","Small metro","2020-09-16",0.602978218429624,0.321060506236921,0.972259939062368,0.925176518145885,0.842019812011627,1.01219289288948
"603","Small metro","2020-09-17",0.594290017370361,0.316434405085805,0.958250826337799,0.928421180696484,0.844792782390504,1.01593991909864
"604","Small metro","2020-09-18",0.588023680298741,0.313097844508699,0.948146798840312,0.920750492317662,0.837178754592865,1.00824110877344
"605","Small metro","2020-09-19",0.584058385017706,0.310986491774228,0.941753039280733,0.895798230157494,0.813119397316053,0.982422718537718
"606","Small metro","2020-09-20",0.58228457871709,0.310042014624912,0.93889290146309,0.910071905581348,0.826454268593509,0.997661129493823
"607","Small metro","2020-09-21",0.582605385333216,0.310212830636883,0.939410179552931,0.949691061217469,0.863961371760688,1.03941790110783
"608","Small metro","2020-09-22",0.539939932243521,0.278994842006194,0.885593211773885,1.0086186396068,0.919941890164784,1.10131716335578
"609","Small metro","2020-09-23",0.634517613526171,0.346896683786712,1.00754126898086,1.02482201483877,0.935180400175396,1.11850745317043
"610","Small metro","2020-09-24",0.549518061359289,0.283944001088141,0.901302970619046,1.07874765795106,0.986522824918689,1.17503449044189
"611","Small metro","2020-09-25",0.69601223866203,0.389552766447378,1.08993758548878,1.1445501310631,1.04934520949726,1.24382993012204
"612","Small metro","2020-09-26",0.754235442470037,0.431110723842501,1.16624687045879,1.15691412578007,1.0611201024066,1.25678869963441
"613","Small metro","2020-09-27",0.768053676146413,0.439009038330267,1.18761350330697,1.17127984638159,1.07490886747167,1.27172889304686
"614","Small metro","2020-09-28",0.881711424389145,0.522558070043618,1.33327732522212,1.24769151981626,1.14828703444631,1.35116350383765
"615","Small metro","2020-09-29",0.851217901817772,0.495865796170303,1.30101133517247,1.30801865862264,1.20642741262606,1.4136581009755
"616","Small metro","2020-09-30",0.871308097607235,0.507569075564552,1.33171742393319,1.34530834516182,1.24261344889405,1.45202238392173
"617","Small metro","2020-10-01",0.997737632184745,0.600703231227659,1.49386320896224,1.39311967927112,1.28908123402673,1.50113807694313
"618","Small metro","2020-10-02",1.1842156453862,0.742141640211794,1.72791761657498,1.44848966643201,1.34301123445622,1.5578987570145
"619","Small metro","2020-10-03",1.26902470144396,0.804452802510022,1.83778305519514,1.50429833588142,1.39756858815344,1.61489944593691
"620","Small metro","2020-10-04",1.30007295843258,0.824134734090335,1.88274668791411,1.50353369598848,1.3977710711565,1.61309856272511
"621","Small metro","2020-10-05",1.33044173077777,0.843385930693581,1.92672630088741,1.50232186783105,1.39766824101043,1.61070008784865
"622","Small metro","2020-10-06",1.53659696343893,1.00375615245924,2.18107715316716,1.53375208071358,1.4291692915186,1.64197538832231
"623","Small metro","2020-10-07",1.44599109629126,0.926473779720665,2.07929259364285,1.54505945325957,1.44135204172623,1.65231851493104
"624","Small metro","2020-10-08",1.65387434004355,1.08991361144278,2.33355691439857,1.56151618901426,1.45858917853882,1.66790254504518
"625","Small metro","2020-10-09",1.4277593672598,0.905076964219202,2.06766028199495,1.55612180198719,1.45476648613874,1.66084187655474
"626","Small metro","2020-10-10",1.62972233114026,1.06458873445982,2.31326120448736,1.53258942991483,1.43343233365361,1.63501562303425
"627","Small metro","2020-10-11",1.63914784459634,1.07074579278203,2.32663997103777,1.5532630741725,1.45487020945238,1.65482975450707
"628","Small metro","2020-10-12",1.64187820620502,1.07252935563446,2.33051550214077,1.55435383423426,1.45737260358634,1.65441477207922
"629","Small metro","2020-10-13",1.63785824788771,1.06990338539657,2.32480949109741,1.53446025631238,1.43954693492809,1.63236075366413
"630","Small metro","2020-10-14",1.62736347784774,1.0630478531738,2.30991299988562,1.58744564002044,1.49233086697516,1.68545723314802
"631","Small metro","2020-10-15",1.48703972795903,0.952774412574588,2.13831931657695,1.65165687303582,1.5560790682382,1.75004306322702
"632","Small metro","2020-10-16",1.46717194367122,0.940044748297253,2.10975002812995,1.66622071553352,1.57170315956328,1.76345907840306
"633","Small metro","2020-10-17",1.68401720295121,1.11901720153843,2.36265102254304,1.6850317113217,1.59149056831767,1.78120633292912
"634","Small metro","2020-10-18",1.9480885342169,1.34097450965931,2.66678279198333,1.71528228671505,1.62244701607228,1.8106638631441
"635","Small metro","2020-10-19",1.90872140081806,1.31387598642539,2.61289222588544,1.74493056287348,1.65287810861379,1.83944228450689
"636","Small metro","2020-10-20",1.92442272930813,1.33271868327341,2.62311662219898,1.75590709554608,1.66518630879805,1.84900024642621
"637","Small metro","2020-10-21",2.32444735573185,1.67525719852643,3.0782949414736,1.75340741275599,1.66439905207839,1.84470161347083
"638","Small metro","2020-10-22",2.21770036360209,1.59146006970453,2.94622288236442,1.73883991459994,1.6518612367643,1.82801881717543
"639","Small metro","2020-10-23",2.43112389275167,1.7798882399613,3.18231689063754,1.73390350860213,1.64870298390101,1.82122026488505
"640","Small metro","2020-10-24",2.27158610510911,1.6505379414683,2.9902704040003,1.7646418088267,1.68033671541531,1.85098136665727
"641","Small metro","2020-10-25",2.21822805603344,1.61176790132584,2.92003093801338,1.75455674206231,1.67213375335522,1.83893474638968
"642","Small metro","2020-10-26",2.2632920771758,1.65701425738662,2.96262672055372,1.70723276989024,1.62754074556519,1.78880277680306
"643","Small metro","2020-10-27",2.20697353494127,1.61578200619865,2.8889063113457,1.6817704269855,1.60423953990543,1.76110519734987
"644","Small metro","2020-10-28",2.14959057402659,1.5737704667577,2.81379258871807,1.63417281588451,1.55925428458358,1.71082454904936
"645","Small metro","2020-10-29",2.04535852232622,1.49189854135468,2.68478060712744,1.59930352253504,1.52662422234121,1.67364918699112
"646","Small metro","2020-10-30",1.94226185193981,1.41125043496388,2.5567545600018,1.595823005523,1.5245876091737,1.66866204196607
"647","Small metro","2020-10-31",1.75495410713053,1.25938536670743,2.33146282193382,1.58629539716593,1.51657374499584,1.65756194270252
"648","Small metro","2020-11-01",1.65783603536358,1.184382369272,2.20965852480951,1.61857841715919,1.54939699496276,1.68924962335803
"649","Small metro","2020-11-02",1.64337257404222,1.17931253209868,2.1832263552634,1.61358457313081,1.54571665823606,1.68289017351763
"650","Small metro","2020-11-03",1.54917579095257,1.10675389759207,2.06482994692303,1.64289906034962,1.57559070591482,1.7115954850479
"651","Small metro","2020-11-04",1.38399526935123,0.974460392453581,1.86424815463442,1.6650526537859,1.59844861037759,1.73299712330563
"652","Small metro","2020-11-05",1.37284246955691,0.971505038894686,1.84248559734651,1.68424499483,1.61840624867367,1.75137801365344
"653","Small metro","2020-11-06",1.29172378911542,0.90949275503889,1.73995803561138,1.70151640458028,1.63648727577805,1.76779479799289
"654","Small metro","2020-11-07",1.35080531540865,0.965035121545085,1.80043045082932,1.71655356210082,1.65238668308649,1.78192562674938
"655","Small metro","2020-11-08",1.3739481470254,0.9902209736136,1.81953685481669,1.72976998491236,1.66651013855305,1.79419175676812
"656","Small metro","2020-11-09",1.46033650540624,1.06914986114377,1.91156589798839,1.7445458695044,1.68217535385815,1.80803583738638
"657","Small metro","2020-11-10",1.57453199708205,1.17234249197609,2.03512171218007,1.79850092916649,1.73634459091112,1.86173503818577
"658","Small metro","2020-11-11",1.68519402606972,1.27297745695313,2.15434181066892,1.8268723389599,1.76541781587143,1.88936358477618
"659","Small metro","2020-11-12",1.79348392714119,1.37187309450579,2.27072392602453,1.8679470898308,1.8070173042853,1.92987304416129
"660","Small metro","2020-11-13",1.75631390183389,1.34344097037604,2.22366308286952,1.89056937121879,1.83050679058629,1.95158797105375
"661","Small metro","2020-11-14",1.69527689731797,1.29367486866222,2.1503372879026,1.90002488524825,1.84106586017367,1.95990019403613
"662","Small metro","2020-11-15",1.63880311236,1.24753285928455,2.08262570850057,1.90073853029392,1.84303312292765,1.95932104292337
"663","Small metro","2020-11-16",1.69523378849674,1.29972602501057,2.14247616085521,1.90209261260341,1.84563469588784,1.95938923623538
"664","Small metro","2020-11-17",1.61626716355357,1.23338211819036,2.05011910119242,1.87819078745654,1.82334710928422,1.93383577424019
"665","Small metro","2020-11-18",1.67250482499931,1.28519862961357,2.11004275609412,1.8669897147245,1.81354943360859,1.92119516126131
"666","Small metro","2020-11-19",1.85732999817044,1.4505901379879,2.31357366421977,1.83132875405688,1.77960987752232,1.88377810949273
"667","Small metro","2020-11-20",1.80344884586598,1.40587685018126,2.24977450997296,1.80554500495611,1.75536091541787,1.85642652605454
"668","Small metro","2020-11-21",1.80004825392681,1.40585262049321,2.24222095088763,1.75515082527491,1.70679150673654,1.80417629180562
"669","Small metro","2020-11-22",1.8941617357707,1.49238400873388,2.34310671506936,1.71195316904002,1.6652555418774,1.75928753627141
"670","Small metro","2020-11-23",1.88441010586323,1.48714698666349,2.32798881506112,1.66900143613326,1.62389564536367,1.7147165071928
"671","Small metro","2020-11-24",1.87213660942542,1.47984630100235,2.30985147339245,1.6102373352009,1.56686884098627,1.65418960742057
"672","Small metro","2020-11-25",1.95142068035789,1.55429567916424,2.39304413501971,1.56333919555272,1.52147582090926,1.60576280522221
"673","Small metro","2020-11-26",1.9322540900945,1.54124153622553,2.36680395244203,1.51353419183042,1.47314466477551,1.55446233582889
