"","county","date","R.deaths","R.deaths.q2.5","R.deaths.q97.5","R.cases","R.cases.q2.5","R.cases.q97.5"
"9942","GALLIA","2020-06-23",4.99807499608184,0.12654030304188,18.4372961631669,5,0.126589039921449,18.4443972705697
"9943","GALLIA","2020-06-24",4.99841984515668,0.126549033864541,18.4385682698338,5,0.126589039921449,18.4443972705697
"9944","GALLIA","2020-06-25",4.99870392691239,0.126556226191884,18.4396162131858,5,0.126589039921449,18.4443972705697
"9945","GALLIA","2020-06-26",4.99893774229039,0.126562145884728,18.4404787299297,5,0.126589039921449,18.4443972705697
"9946","GALLIA","2020-06-27",4.99913002022903,0.126567013940658,18.4411880200671,5,0.126589039921449,18.4443972705697
"9947","GALLIA","2020-06-28",4.99928800785212,0.126571013840963,18.4417708173639,5,0.126589039921449,18.4443972705697
"9948","GALLIA","2020-06-29",4.99941771499003,0.126574297741375,18.44224929136,5,0.126589039921449,18.4443972705697
"9949","GALLIA","2020-06-30",4.99952411982164,0.12657699167847,18.4426418059571,5,0.126589039921449,18.4443972705697
"9950","GALLIA","2020-07-01",4.9996113415051,0.126579199940304,18.4429635562332,5,0.126589039921449,18.4443972705697
"9951","GALLIA","2020-07-02",4.99968278484906,0.126581008729168,18.4432271021168,20,5.44932686813162,43.8363653487116
"9952","GALLIA","2020-07-03",4.99974126135711,0.126582489226171,18.4434428149059,37.4670143781536,16.1755974782457,67.5468231435432
"9953","GALLIA","2020-07-04",4.99978909034897,0.126583700151403,18.4436192502913,29.6110654842616,12.7839563446687,53.383848074202
"9954","GALLIA","2020-07-05",4.99982818331485,0.126584689899606,18.44376345953,28.3646012713729,14.1595067576217,47.4213742154925
"9955","GALLIA","2020-07-06",4.99986011418549,0.126585498319258,18.4438812486626,24.079554481242,13.1645165059863,38.2355735464919
"9956","GALLIA","2020-07-07",4.99988617779197,0.126586158192642,18.443977394165,19.5432711079772,11.3846756124776,29.8701627204149
"9957","GALLIA","2020-07-08",4.99990743843837,0.126586696465605,18.4440558221267,13.375533878838,7.79174138827348,20.4433214494083
"9958","GALLIA","2020-07-09",4.99992477021059,0.126587135268086,18.4441197569452,9.51832840887854,5.54477705955177,14.5479237753345
"9959","GALLIA","2020-07-10",4.99993889038783,0.126587492760023,18.4441718445769,7.08027319915018,4.12452005473854,10.8215718543291
"9960","GALLIA","2020-07-11",4.99995038710605,0.126587783831727,18.4442142545845,5.49124143533449,3.19885049466267,8.39287723658372
"9961","GALLIA","2020-07-12",4.99995974223714,0.126588020683139,18.4442487645354,4.41725084992856,2.57321140087193,6.75137754244222
"9962","GALLIA","2020-07-13",4.99996735029164,0.126588213302402,18.4442768297313,3.66536058123417,2.13520761133384,5.60217971625895
"9963","GALLIA","2020-07-14",4.9999735340201,0.126588369860852,18.4442996407602,3.12204725829735,1.81870757900055,4.77177331834187
"9964","GALLIA","2020-07-15",4.99997855727711,0.126588497038709,18.4443181709498,2.71847867397126,1.58361400666281,4.15495440322447
"9965","GALLIA","2020-07-16",4.99998263561826,0.126588600293367,18.4443332154586,1.98596133884131,1.08574354420857,3.15347906004279
"9966","GALLIA","2020-07-17",4.99998594502144,0.126588684080201,18.444345423448,1.28061230910978,0.614103379123308,2.18790095986086
"9967","GALLIA","2020-07-18",4.99998862905812,0.126588752034126,18.4443553245358,1.41284766427731,0.730039004961183,2.31731017847789
"9968","GALLIA","2020-07-19",4.99999080478496,0.126588807118761,18.4443633505299,1.21027895144861,0.604166891954142,2.02340552975454
"9969","GALLIA","2020-07-20",4.99999256758006,0.126588851748869,18.4443698532685,1.14673057409638,0.572443770943345,1.91716214017272
"9970","GALLIA","2020-07-21",4.99999399510955,0.126588887890786,18.4443751192527,1.19927059294949,0.61968061560543,1.96700749985853
"9971","GALLIA","2020-07-22",4.99999515057845,0.126588917144726,18.4443793816381,1.35386180517846,0.740168847184459,2.1497774248279
"9972","GALLIA","2020-07-23",4.99999608539275,0.126588940812175,18.4443828300554,1.60097997126652,0.932629831221211,2.44695639689183
"9973","GALLIA","2020-07-24",4.99999684133784,0.126588959951047,18.4443856186457,1.83974113834212,1.12376168243149,2.72933449626857
"9974","GALLIA","2020-07-25",4.9999974523597,0.126588975420781,18.4443878726317,2.06565221242527,1.3094463089692,2.99144739231787
"9975","GALLIA","2020-07-26",4.99999794602034,0.126588987919187,18.4443896936863,2.27213227065892,1.48423223534875,3.22511100986239
"9976","GALLIA","2020-07-27",4.99999834468625,0.126588998012534,18.4443911643168,2.36753938481184,1.57321272744797,3.32162245055087
"9977","GALLIA","2020-07-28",4.99999866649807,0.126589006160104,18.4443923514418,2.43792463468684,1.6448575134805,3.38455755991993
"9978","GALLIA","2020-07-29",4.99999892616138,0.126589012734209,18.4443933093085,2.5600317732866,1.7622080781227,3.50448583830694
"9979","GALLIA","2020-07-30",4.99999913559102,0.126589018036509,18.4443940818691,2.57534347174606,1.79382108884134,3.49596195813266
"9980","GALLIA","2020-07-31",4.99999930443589,0.126589022311291,18.4443947047175,2.56773586015168,1.80792301058476,3.45875231287483
"9981","GALLIA","2020-08-01",4.99999944050605,0.126589025756289,18.4443952066639,2.28070043329078,1.5885914168151,3.09599167651041
"9982","GALLIA","2020-08-02",4.9999995501201,0.126589028531476,18.444395611017,2.01502173801303,1.38704824735856,2.75840918008667
"9983","GALLIA","2020-08-03",4.9999996383876,0.126589030766216,18.4443959366251,1.7180611227093,1.159168624862,2.38517494697584
"9984","GALLIA","2020-08-04",4.99999970943851,0.126589032565069,18.4443961987234,1.40157732489782,0.915556841831191,1.98942751708313
"9985","GALLIA","2020-08-05",4.99999976660944,0.126589034012512,18.44439640962,1.22522223342563,0.785023003607067,1.76183347329223
"9986","GALLIA","2020-08-06",4.99999981259492,0.126589035176764,18.4443965792549,1.02296338277725,0.63323045701484,1.50465140703914
"9987","GALLIA","2020-08-07",4.99999984956995,0.12658903611289,18.4443967156514,0.843695756658073,0.500027576039038,1.2757920455864
"9988","GALLIA","2020-08-08",4.99999987928943,0.126589036865322,18.4443968252829,0.682554618853624,0.382020638799394,1.0688632927887
"9989","GALLIA","2020-08-09",4.99999990316872,0.126589037469894,18.4443969133708,0.534992308144121,0.276438332436357,0.877478267767742
"9990","GALLIA","2020-08-10",4.99999992234885,0.126589037955493,18.444396984124,0.573176599070048,0.305192399055231,0.924206925310126
"9991","GALLIA","2020-08-11",14.999999813248,3.09336057596525,36.1234378888781,0.65975125754247,0.369257770577227,1.03315380495515
"9992","GALLIA","2020-08-12",14.9998569825186,3.09333112083507,36.1230939197418,0.70703433481976,0.404131212486421,1.09326151206852
"9993","GALLIA","2020-08-13",14.9956724904548,3.09246817797229,36.1130167036722,0.803453502448123,0.476177465773398,1.21493983978548
"9994","GALLIA","2020-08-14",14.9686547215289,3.08689646448652,36.047951723016,0.904968091825301,0.552778020897471,1.34255878697529
"9995","GALLIA","2020-08-15",14.8752207338793,3.06762812998993,35.8229412635766,1.05676739521853,0.669899878006675,1.53039512154924
"9996","GALLIA","2020-08-16",14.648072435484,3.02078468999647,35.2759160935227,1.16601373926283,0.754582612709248,1.66553857698932
"9997","GALLIA","2020-08-17",14.2129017338353,2.93104202939282,34.2279252930041,1.27559350833749,0.84062415973421,1.79981633384826
"9998","GALLIA","2020-08-18",13.5183527760132,2.78780933666257,32.5552921962681,1.33515099281789,0.88719813847271,1.87319693225362
"9999","GALLIA","2020-08-19",16.7538339221915,4.56485586682066,36.7213592402412,1.38944752129778,0.93053481155581,1.93889237123305
"10000","GALLIA","2020-08-20",19.0258327428535,6.17763610373841,38.9709506318666,1.48513202750118,1.00907515883072,2.05172740113906
"10001","GALLIA","2020-08-21",16.947951548207,5.50295373578009,34.7147897294814,1.71575764379599,1.20169556025292,2.31992010852636
"10002","GALLIA","2020-08-22",20.8267260268525,8.37342403058585,38.8551553602564,2.02685556278422,1.46684542078373,2.67600549217326
"10003","GALLIA","2020-08-23",20.6925743770847,8.93358490041709,37.3052853298217,2.35997532837879,1.75715664248233,3.0503267255881
"10004","GALLIA","2020-08-24",20.1295749569258,9.20452347104366,35.2562554408984,2.38545207445793,1.78686729674704,3.06918032826973
