"","geo_value","time_value","part_work_prop_7d","part_work_sample_size","full_work_prop_7d","full_work_sample_size","full_work_std","res_visit_by_pop","bar_visit_by_pop"
"15937","39017",2020-07-21,0.073575468596834,1861,0.0404567449164636,1861,0.000685281823974602,499.359038390544,20.4807784405816
"15938","39019",2020-07-21,0.0734084345934922,175,0.0357297288700425,175,0.00206501717851578,0,NA
"15939","39021",2020-07-21,0.0755410015575276,238,0.0362525202201799,238,0.00174434441708887,25.0178545068983,NA
"15940","39023",2020-07-21,0.0692988093708077,952,0.0397588917877433,952,0.000994224894744119,368.946098245885,NA
"15941","39025",2020-07-21,0.077806630872742,819,0.0388832373275807,819,0.00101622247896855,547.323016443539,NA
"15942","39027",2020-07-21,0.0758907663543348,224,0.0419460234459814,224,0.00205509151265383,391.521533684353,NA
"15943","39029",2020-07-21,0.0729888599934699,658,0.0418500870330044,658,0.00124082677641038,72.3525276005822,NA
"15944","39031",2020-07-21,0.0706158069658344,231,0.0364919615296287,231,0.0016855950107507,43.1049713142049,NA
"15945","39033",2020-07-21,0.0730988950701269,336,0.0397648630692651,336,0.00162489608164201,82.7786987656175,NA
"15946","39035",2020-07-21,0.0651381486849094,8087,0.0494555314151817,8087,0.000426875366235259,182.122900292445,45.952186749687
"15947","39037",2020-07-21,0.0835958766970209,364,0.0397952937535117,364,0.00146598735729518,195.060720417865,NA
"15948","39039",2020-07-21,0.076331522491221,252,0.039842052814866,252,0.00190722677444914,299.530227662775,NA
"15949","39041",2020-07-21,0.0713952210904907,616,0.0322998020431041,616,0.000916205629364918,511.731272513879,72.0288115246098
"15950","39043",2020-07-21,0.0716095738666947,483,0.0383417982933426,483,0.00125578100764789,758.490160534629,NA
"15951","39045",2020-07-21,0.0753341731073257,657,0.0359295408163555,657,0.0010189378816423,493.154328409613,20.8717431384144
"15952","39047",2020-07-21,0.0764646785757496,182,0.0352528623837068,182,0.00185930806541881,468.150996935042,NA
"15953","39049",2020-07-21,0.0600406829729329,6188,0.0373569593937564,6188,0.000364650716755948,271.360238262749,18.1063657614062
"15954","39051",2020-07-21,0.0827182194612324,217,0.0421028938709143,217,0.00198687994344478,44.89272512803,NA
"15955","39053",2020-07-21,0.0804046449211383,175,0.0458985264532498,175,0.00255600629085272,372.138978845691,NA
"15956","39055",2020-07-21,0.0761069713795385,448,0.0491692850333269,448,0.0020458850378175,61.9855517273325,0
"15957","39057",2020-07-21,0.0733600731848335,777,0.0395401086521953,777,0.00110294778509496,438.536354935367,7.45990302126072
"15958","39059",2020-07-21,0.0691742530120261,245,0.037765873486703,245,0.00181256263404632,377.031809344078,NA
"15959","39061",2020-07-21,0.0662374122280998,4855,0.0415201813377884,4855,0.000454275942728518,424.896943124719,64.7710343934193
"15960","39063",2020-07-21,0.0749456931128452,434,0.0372821862161866,434,0.00121143275035679,472.23697395354,NA
"15961","39065",2020-07-21,0.0727810580601572,196,0.0407615688915512,196,0.00290374827090129,36.2275087549813,NA
"15962","39067",2020-07-21,0.067898478547347,119,0.0405811429847303,119,0.002753986146086,1554.56653920893,NA
"15963","39069",2020-07-21,0.0859879712706603,189,0.0409318807111979,189,0.00210376088109208,4.63634105802401,NA
"15964","39071",2020-07-21,0.0759582164659354,245,0.037024067887276,245,0.00166390085271103,312.396576801701,NA
"15965","39073",2020-07-21,0.0683056133897745,161,0.0398390219701549,161,0.00242081999601126,106.357214131285,NA
"15966","39075",2020-07-21,0.0894060775111687,161,0.0415286027638951,161,0.00204748151653741,109.017819346135,NA
"15967","39077",2020-07-21,0.0729853159621816,336,0.0351206400830306,336,0.00144537305185793,59.0607860887644,NA
"15968","39079",2020-07-21,0.0770992801982135,210,0.0394337937885502,210,0.00190968419625366,150.937248956149,NA
"15969","39081",2020-07-21,0.0669373862640397,469,0.0413588139003509,469,0.00149342277875806,495.170345573107,NA
"15970","39083",2020-07-21,0.0739105795727854,322,0.0372302574401223,322,0.00153556097605816,176.920604835545,NA
"15971","39085",2020-07-21,0.0730704085845757,1078,0.0416554809004926,1078,0.00103441032562478,194.169478288873,0
"15972","39087",2020-07-21,0.0721569351110325,399,0.0438505753692282,399,0.00157858431134135,178.043820708747,NA
"15973","39089",2020-07-21,0.0722468871243721,784,0.0371431970147964,784,0.000917388796258151,316.178678535466,20.8717431384144
"15974","39091",2020-07-21,0.0820567801609585,273,0.0322771898174785,273,0.00133773191949929,323.244278355027,NA
"15975","39093",2020-07-21,0.0641549870340748,1407,0.0379760593501497,1407,0.000749159290953984,166.612717588235,NA
"15976","39095",2020-07-21,0.0699284060607142,2778,0.0442807328066162,2778,0.000670023968336505,218.263566358022,67.4235503936665
"15977","39097",2020-07-21,0.0783882378083705,196,0.038501442161887,196,0.00201976951442911,199.42003869468,22.9005136258056
"15978","39099",2020-07-21,0.0717811266909746,1512,0.0443643898616674,1512,0.000888297070241505,348.752138834161,NA
"15979","39101",2020-07-21,0.0668148239815146,392,0.0336047787876937,392,0.0011543864928557,244.279933615529,NA
"15980","39103",2020-07-21,0.0706055075467786,770,0.0391275619924705,770,0.00100371138920031,181.926173446552,NA
"15981","39105",2020-07-21,0.0772587474616333,161,0.0437405462088052,161,0.0024524044121954,118.218836201235,NA
"15982","39107",2020-07-21,0.0851804838324663,231,0.0368735419727141,231,0.00185163013836837,62.9922899412118,NA
"15983","39109",2020-07-21,0.0790615348367636,602,0.0379578904396617,602,0.00105557019254142,416.57916989502,NA
"15984","39111",2020-07-21,0.0724750562878327,112,0.0443267468313044,112,0.00264567704889336,NA,NA
"15985","39113",2020-07-21,0.0675560249300013,2912,0.0401912783078563,2912,0.000551181969288129,390.930829414469,57.7379227707174
"15986","39115",2020-07-21,0.081260449268833,105,0.0502719001238232,105,0.00303261051215682,175.541252194266,33.1089283743516
"15987","39117",2020-07-21,0.0763494324646328,161,0.040712897919629,161,0.00220472277943888,36.5295542654178,NA
"15988","39119",2020-07-21,0.0754995102314177,525,0.0378061665180305,525,0.00119228671425957,489.464417284291,NA
"15989","39121",2020-07-21,0.0800414553163436,84,0.0417674144221489,84,0.00336656268699246,NA,33.1089283743516
"15990","39123",2020-07-21,0.0790032411679734,301,0.0395697771615546,301,0.001704965384837,75.1032474292393,NA
"15991","39125",2020-07-21,0.0692913129445531,119,0.0373122259593734,119,0.00265848992142201,186.668225389222,NA
"15992","39127",2020-07-21,0.0719244004075555,196,0.0400641005751057,196,0.00206047637020914,54.3587611744924,NA
"15993","39129",2020-07-21,0.0804051301330928,252,0.0426306454308648,252,0.00177732287524214,262.209797856159,NA
"15994","39131",2020-07-21,0.0774267680839885,154,0.0351970904730539,154,0.00211564073160984,256.503629026897,NA
"15995","39133",2020-07-21,0.0692512347373333,699,0.0413595714764668,699,0.00124214948819412,223.7160318405,NA
"15996","39135",2020-07-21,0.0786865047683727,238,0.0354659994436508,238,0.00158997021461785,398.959469286088,NA
"15997","39137",2020-07-21,0.0833005916128852,189,0.0415844824317106,189,0.00223203034912744,115.751905083438,NA
"15998","39139",2020-07-21,0.068421549340096,665,0.0367090608854507,665,0.00108391524212659,347.063090767484,NA
"15999","39141",2020-07-21,0.076546778435977,434,0.0394614458196169,434,0.00132762410103767,603.959401074688,NA
"16000","39143",2020-07-21,0.0748693953119003,413,0.0389943014852072,413,0.00132512313414254,215.546270092751,NA
"16001","39145",2020-07-21,0.0768099441545071,511,0.0406737078361477,511,0.00127611158445723,242.694649216828,NA
"16002","39147",2020-07-21,0.0767796524965136,399,0.0391570494424418,399,0.001550662062952,84.9060574818486,NA
"16003","39149",2020-07-21,0.0870839869479353,273,0.0363606929706792,273,0.00153412757186682,393.592713804815,NA
"16004","39151",2020-07-21,0.0717940630866031,1932,0.0387789848619617,1932,0.000646583472664286,327.805600670599,8.48032564450475
"16005","39153",2020-07-21,0.0674875187011707,3157,0.040751789238957,3157,0.000560511831257143,180.276312118771,44.0006769334913
"16006","39155",2020-07-21,0.0666734244032864,1351,0.0411647191497419,1351,0.00081563677955476,215.113070177151,NA
"16007","39157",2020-07-21,0.0802566155184193,539,0.0402385922792581,539,0.00125621006899748,390.268825030411,NA
"16008","39159",2020-07-21,0.074923171352195,203,0.0367036951680996,203,0.00165420799715007,516.981138040092,NA
"16009","39161",2020-07-21,0.0851360831030423,196,0.0393627551478142,196,0.00214594769486014,61.8416966661009,NA
"16010","39163",2020-07-21,0.0698597013176943,84,0.0456184985155883,84,0.00325520730386281,118.752474332959,NA
"16011","39165",2020-07-21,0.0767140953454402,756,0.0379513477617659,756,0.000958515871978747,458.332602378575,16.1171898784048
"16012","39167",2020-07-21,0.073171720667728,329,0.0412855917043944,329,0.00149234646864414,224.074327093865,66.8027463351271
"16013","39169",2020-07-21,0.0769966810741287,581,0.0400871900094679,581,0.00118471460534321,238.721366418396,NA
"16014","39171",2020-07-21,0.0731129646486597,252,0.0369237204207458,252,0.00170952258433518,59.1894373522503,NA
"16015","39173",2020-07-21,0.0767705043720911,615,0.0392061243978302,615,0.00117019904415766,223.691902725119,38.8873045912944
"16016","39175",2020-07-21,0.0778566722552375,154,0.044233198342147,154,0.00262846590239802,NA,NA
"16017","39001",2020-07-22,0.0708914243809141,154,0.0395474591497658,154,0.00219447979217242,145.032691230078,NA
"16018","39003",2020-07-22,0.069576787304693,641,0.0380912914755467,641,0.00108719287689552,419.63264516094,NA
"16019","39005",2020-07-22,0.0779342608821514,308,0.038815505080082,308,0.00153767779406521,215.401488261738,NA
"16020","39007",2020-07-22,0.0638978105768782,651,0.0418958645194271,651,0.00119155366146894,103.454542153432,NA
"16021","39009",2020-07-22,0.0620459975611477,329,0.038478007862501,329,0.00161516069767273,95.8689210388705,NA
"16022","39011",2020-07-22,0.0757889540172235,287,0.0355018028430113,287,0.0016055166985928,89.8671517521585,NA
"16023","39013",2020-07-22,0.071916212662669,476,0.0411506806833767,476,0.00139235247984071,786.25890100067,NA
"16024","39015",2020-07-22,0.0843845705011058,224,0.0384085306103263,224,0.00181552924857444,239.080588280387,NA
"16025","39017",2020-07-22,0.0729511987459181,1862,0.0401221035561231,1862,0.000664585112197685,496.021933371519,22.406440978383
"16026","39019",2020-07-22,0.0733661481998977,175,0.0353682243435861,175,0.00201438210032361,0,NA
"16027","39021",2020-07-22,0.0762346392025736,238,0.0356335029404978,238,0.00171541048909041,10.3488145885121,NA
"16028","39023",2020-07-22,0.0682433972726217,952,0.0397590339242025,952,0.000983269687856651,483.140001128368,NA
"16029","39025",2020-07-22,0.0765857223462214,819,0.0379718285146636,819,0.000950607780758261,567.531775699093,NA
"16030","39027",2020-07-22,0.0751029984058247,224,0.0402239822523621,224,0.00187661139806257,490.526978983844,NA
"16031","39029",2020-07-22,0.0708215250114689,658,0.0416873333277987,658,0.00122107106598716,57.0662458329152,NA
"16032","39031",2020-07-22,0.070293363512122,231,0.0357311147893488,231,0.00158042328812588,119.165872576158,NA
"16033","39033",2020-07-22,0.0729670077304205,336,0.0394979216065329,336,0.00155205499430736,111.367566735187,NA
"16034","39035",2020-07-22,0.0651536484927965,8085,0.0491136167403639,8085,0.000417154008216411,197.126734413051,72.374694130757
"16035","39037",2020-07-22,0.0838150875319958,364,0.0395941009488657,364,0.00144503571653599,156.21005256801,NA
"16036","39039",2020-07-22,0.0736952247159596,252,0.0380172351642823,252,0.00181880390869833,282.927215351204,NA
"16037","39041",2020-07-22,0.0709478912373447,616,0.032279090387557,616,0.000914602985483175,499.793438896375,408.163265306122
"16038","39043",2020-07-22,0.0727555348618315,483,0.038023271352846,483,0.00121573143437775,931.550068150234,NA
"16039","39045",2020-07-22,0.0741333547111063,657,0.0353374160001962,657,0.00099065052050364,484.726180477665,13.9144954256096
"16040","39047",2020-07-22,0.0764801379430581,182,0.0372938414747159,182,0.0019879403202054,497.075661489407,NA
"16041","39049",2020-07-22,0.0596513608888672,6188,0.0368889630263017,6188,0.000356158857276366,288.4380088117,15.2532803273496
"16042","39051",2020-07-22,0.0843271818998663,217,0.0418900811335722,217,0.00194921197899847,79.2118097454645,NA
"16043","39053",2020-07-22,0.0820526808530829,175,0.0450814863598685,175,0.00256405465908494,327.585127056831,NA
"16044","39055",2020-07-22,0.0749353180384657,448,0.0483626452477158,448,0.00195641353742389,84.6524330558897,9.96032470658544
"16045","39057",2020-07-22,0.0715667249638295,777,0.0391685552385679,777,0.00107817622535998,481.638765406584,22.3797090637822
"16046","39059",2020-07-22,0.0681916489036857,245,0.0365052379877677,245,0.00177297080319033,529.609226148897,NA
"16047","39061",2020-07-22,0.0659694593760279,4855,0.0416297143853175,4855,0.000453181778215969,443.021087569855,161.927585983548
"16048","39063",2020-07-22,0.0736782132193094,434,0.0375407604572441,434,0.00123226056777733,524.009497849249,NA
"16049","39065",2020-07-22,0.0712071435672469,196,0.0387944160440095,196,0.00262827750675509,48.3033450066417,NA
"16050","39067",2020-07-22,0.0680320125413483,119,0.0420020876386235,119,0.00275784974640568,1623.519087319,NA
"16051","39069",2020-07-22,0.0849243756275205,189,0.0404101041638019,189,0.00206696252521233,18.9644839410776,NA
"16052","39071",2020-07-22,0.0766434129410861,245,0.0373777025336557,245,0.00172170885125677,290.168558331082,NA
"16053","39073",2020-07-22,0.0680946148221565,161,0.0384489413429261,161,0.00230338550018524,145.205156858511,NA
"16054","39075",2020-07-22,0.0894188067150476,161,0.041067947256835,161,0.00206152002652565,88.8290082310199,NA
"16055","39077",2020-07-22,0.0745452988335203,336,0.0356630568737163,336,0.00149453749512811,96.6541458089631,NA
"16056","39079",2020-07-22,0.0753781335034456,210,0.0400858133922805,210,0.00190660976072735,163.153002637233,NA
"16057","39081",2020-07-22,0.0657792250108142,469,0.0412544023863802,469,0.00138832175314055,561.425532656833,NA
"16058","39083",2020-07-22,0.0742987468744089,322,0.0371688137075343,322,0.00149648565335404,190.374246742096,NA
"16059","39085",2020-07-22,0.0714931381963623,1078,0.0404140275376703,1078,0.000954159810088913,196.579870675945,9.96032470658544
"16060","39087",2020-07-22,0.0717786107250746,399,0.0435443809344818,399,0.00155817901794723,159.804026883507,NA
"16061","39089",2020-07-22,0.0721739141472807,784,0.0366122849344817,784,0.000888828990076864,298.761214145211,13.9144954256096
"16062","39091",2020-07-22,0.0785719229131524,273,0.0309133899904273,273,0.00116392890144339,396.083521329536,NA
"16063","39093",2020-07-22,0.0637185808303221,1407,0.0374899614571868,1407,0.000728843487303972,181.636323781966,NA
"16064","39095",2020-07-22,0.0691675028457661,2777,0.0443971780038905,2777,0.000665953682180017,221.673786524709,100.047848971247
"16065","39097",2020-07-22,0.0791993292139976,196,0.038829735449908,196,0.00197571263079784,191.935535492501,19.629011679262
"16066","39099",2020-07-22,0.0708102585543767,1512,0.0440298822932183,1512,0.000869775292336691,367.136212089604,NA
"16067","39101",2020-07-22,0.0672683875429237,392,0.0335937775897959,392,0.00115171164063671,229.362075074123,NA
"16068","39103",2020-07-22,0.0699376975381579,770,0.0387852060889135,770,0.000994094951558336,220.353572897905,NA
"16069","39105",2020-07-22,0.0779678670674546,161,0.04410328338627,161,0.00253983767507099,328.385656114541,NA
"16070","39107",2020-07-22,0.0839952059921024,231,0.0376741063034958,231,0.00187836171714795,78.4990553280836,NA
"16071","39109",2020-07-22,0.0776727606192506,602,0.0370237275200776,602,0.00100365803198384,468.969502822442,NA
"16072","39111",2020-07-22,0.073585914789713,112,0.045568801027679,112,0.00268533420733131,NA,NA
"16073","39113",2020-07-22,0.0664920243236007,2913,0.039863698250755,2913,0.000538275276113774,433.99408621857,55.0111605089888
"16074","39115",2020-07-22,0.0774859603468695,105,0.0483113103234189,105,0.00278658799785195,195.045835771406,55.181547290586
"16075","39117",2020-07-22,0.0759906072117102,161,0.0402545050078671,161,0.00215426282409971,57.0884759162089,NA
"16076","39119",2020-07-22,0.0728595292128604,525,0.037758988136594,525,0.00114762231776513,515.469741579499,NA
"16077","39121",2020-07-22,0.0777637334282299,84,0.0388984242466562,84,0.00294261772606455,NA,55.181547290586
"16078","39123",2020-07-22,0.0783549653884333,301,0.037862077555764,301,0.00159644891990383,81.0150225995923,NA
"16079","39125",2020-07-22,0.0703572090146521,119,0.0361066381710522,119,0.00252130141178424,69.4305503431062,NA
"16080","39127",2020-07-22,0.0737141853091365,196,0.0404613373629771,196,0.00207834498010296,48.1922241095108,NA
"16081","39129",2020-07-22,0.0812083788091391,252,0.0418720330347618,252,0.00167210163249958,258.204467589791,NA
"16082","39131",2020-07-22,0.0794019640661161,154,0.0362732225617323,154,0.00222279458456509,256.381953858305,NA
"16083","39133",2020-07-22,0.0682947726103767,699,0.0404224339832975,699,0.00123115930440563,240.666424635458,NA
"16084","39135",2020-07-22,0.0777062860061502,238,0.0361893801446123,238,0.00160533325153998,506.368712290692,NA
"16085","39137",2020-07-22,0.0815387632070448,189,0.0406178930102196,189,0.00218796009054775,77.1679367222919,NA
"16086","39139",2020-07-22,0.0666980102692361,665,0.0355612706654635,665,0.000991264847837074,384.577110408582,NA
"16087","39141",2020-07-22,0.0764220341368375,434,0.0385685159383553,434,0.00127689008713687,736.917603292438,NA
"16088","39143",2020-07-22,0.0744782079819952,413,0.0382223139292027,413,0.00129076045952376,269.359102922242,NA
"16089","39145",2020-07-22,0.0755320951743743,511,0.0405113332679128,511,0.00125026285586881,299.954405241973,NA
"16090","39147",2020-07-22,0.0765272922332977,399,0.0383829662258491,399,0.0014899265053768,112.380219283916,NA
"16091","39149",2020-07-22,0.0849568425197185,273,0.0373540386224757,273,0.00157273465205172,384.202925594597,NA
"16092","39151",2020-07-22,0.0717675305475338,1932,0.0386721409376301,1932,0.000642973061610876,322.060306771295,16.9606512890095
"16093","39153",2020-07-22,0.0660766056338533,3157,0.0403775702030712,3157,0.000539588653052835,200.120660999098,60.9240142156033
"16094","39155",2020-07-22,0.0652277908691583,1351,0.0409038881347929,1351,0.000780345521397557,183.348335990957,NA
"16095","39157",2020-07-22,0.0789674012036276,539,0.0391499910750547,539,0.00120435842644001,342.766993008419,NA
"16096","39159",2020-07-22,0.0737935353758769,203,0.0355958885648159,203,0.00163141921927612,441.50169060176,NA
"16097","39161",2020-07-22,0.0873154965464106,196,0.0397876740358438,196,0.00219320933305447,63.708274454225,NA
"16098","39163",2020-07-22,0.0694767960868649,84,0.0463268559973048,84,0.00330152829350487,102.310666087627,NA
"16099","39165",2020-07-22,0.0760192046986806,756,0.0376266452674336,756,0.000901581633487636,487.702294395323,21.4895865045397
"16100","39167",2020-07-22,0.0726007878635554,329,0.0405381329586356,329,0.00150242900520844,191.2829621533,44.5351642234181
"16101","39169",2020-07-22,0.0760668065991452,581,0.0393951556655088,581,0.0011571322758807,259.990264477423,NA
"16102","39171",2020-07-22,0.0714439322684192,252,0.0360723126423707,252,0.00163198501184732,94.4412612791397,NA
"16103","39173",2020-07-22,0.0762704618840589,615,0.0386933916426507,615,0.00116054340809654,235.427597290625,49.2572524823063
"16104","39175",2020-07-22,0.0776336092728478,154,0.0444625402955466,154,0.0026923698208125,NA,NA
"16105","39001",2020-07-23,0.0696032744807309,154,0.0397404388868341,154,0.00219921756397554,172.57111908693,NA
"16106","39003",2020-07-23,0.0699983927589651,640,0.0379664442651004,640,0.00107609380787663,420.396140650135,NA
